"","owner","period","player","actual_fantasy_points","lineup"
"4098","alex",7,"Deandre Ayton",35,11
"4099","alex",7,"Trae Young",0,11
"4100","alex",7,"Kevin Knox",0,12
"4101","alex",7,"Jaylen Brown",8,12
"4102","alex",7,"Gary Harris",0,12
"4103","alex",7,"Nikola Mirotic",0,6
"4104","alex",8,"James Harden",0,1
"4105","alex",8,"Russell Westbrook",0,0
"4106","alex",8,"John Wall",0,5
"4107","alex",8,"Kevin Love",0,3
"4108","alex",8,"Bradley Beal",0,11
"4109","alex",8,"Khris Middleton",0,2
"4110","alex",8,"Clint Capela",0,4
"4111","alex",8,"Deandre Ayton",0,11
"4112","alex",8,"Trae Young",0,11
"4113","alex",8,"Kevin Knox",0,12
"4114","alex",8,"Jaylen Brown",0,12
"4115","alex",8,"Gary Harris",24,12
"4116","alex",8,"Nikola Mirotic",20,6
"4117","alex",9,"James Harden",25,1
"4118","alex",9,"Russell Westbrook",0,0
"4119","alex",9,"John Wall",8,5
"4120","alex",9,"Kevin Love",23,3
"4121","alex",9,"Bradley Beal",28,11
"4122","alex",9,"Khris Middleton",22,2
"4123","alex",9,"Clint Capela",22,4
"4124","alex",9,"Deandre Ayton",41,11
"4125","alex",9,"Trae Young",12,11
"4126","alex",9,"Kevin Knox",0,12
"4127","alex",9,"Jaylen Brown",0,12
"4128","alex",9,"Gary Harris",0,12
"4129","alex",9,"Nikola Mirotic",0,6
"4130","alex",10,"James Harden",0,1
"4131","alex",10,"Russell Westbrook",14,0
"4132","alex",10,"John Wall",0,5
"4133","alex",10,"Kevin Love",0,3
"4134","alex",10,"Bradley Beal",0,12
"4135","alex",10,"Khris Middleton",0,2
"4136","alex",10,"Clint Capela",0,4
"4137","alex",10,"Deandre Ayton",0,12
"4138","alex",10,"Trae Young",0,11
"4139","alex",10,"Jaylen Brown",4,11
"4140","alex",10,"Gary Harris",13,11
"4141","alex",10,"Nikola Mirotic",0,12
"4142","alex",10,"Donovan Mitchell",0,12
"4143","alex",11,"James Harden",0,1
"4144","alex",11,"Russell Westbrook",0,0
"4145","alex",11,"John Wall",40,5
"4146","alex",11,"Kevin Love",0,3
"4147","alex",11,"Bradley Beal",14,11
"4148","alex",11,"Khris Middleton",24,2
"4149","alex",11,"Clint Capela",34,4
"4150","alex",11,"Deandre Ayton",0,12
"4151","alex",11,"Trae Young",0,11
"4152","alex",11,"Jaylen Brown",0,12
"4153","alex",11,"Gary Harris",0,12
"4154","alex",11,"Nikola Mirotic",20,11
"4155","alex",11,"Donovan Mitchell",0,12
"4156","alex",12,"James Harden",0,1
"4157","alex",12,"Russell Westbrook",0,0
"4158","alex",12,"John Wall",0,5
"4159","alex",12,"Kevin Love",0,3
"4160","alex",12,"Bradley Beal",0,12
"4161","alex",12,"Khris Middleton",24,2
"4162","alex",12,"Clint Capela",0,12
"4163","alex",12,"Deandre Ayton",39,4
"4164","alex",12,"Trae Young",10,11
"4165","alex",12,"Gary Harris",0,12
"4166","alex",12,"Nikola Mirotic",22,6
"4167","alex",12,"Donovan Mitchell",28,11
"4168","alex",12,"Hassan Whiteside",28,11
"4169","alex",13,"James Harden",0,1
"4170","alex",13,"Russell Westbrook",37,0
"4171","alex",13,"John Wall",24,5
"4172","alex",13,"Kevin Love",0,3
"4173","alex",13,"Bradley Beal",17,11
"4174","alex",13,"Khris Middleton",0,2
"4175","alex",13,"Clint Capela",0,12
"4176","alex",13,"Deandre Ayton",21,4
"4177","alex",13,"Trae Young",0,11
"4178","alex",13,"Gary Harris",0,12
"4179","alex",13,"Nikola Mirotic",0,12
"4180","alex",13,"Donovan Mitchell",17,11
"4181","alex",13,"Hassan Whiteside",0,12
"4182","alex",14,"James Harden",0,1
"4183","alex",14,"Russell Westbrook",0,0
"4184","alex",14,"John Wall",0,5
"4185","alex",14,"Bradley Beal",0,12
"4186","alex",14,"Khris Middleton",21,2
"4187","alex",14,"Clint Capela",0,12
"4188","alex",14,"Deandre Ayton",0,12
"4189","alex",14,"Trae Young",13,11
"4190","alex",14,"Gary Harris",34,11
"4191","alex",14,"Nikola Mirotic",27,11
"4192","alex",14,"Donovan Mitchell",0,12
"4193","alex",14,"Hassan Whiteside",48,4
"4194","alex",14,"Montrezl Harrell",0,12
"4195","alex",15,"James Harden",0,1
"4196","alex",15,"Russell Westbrook",39,0
"4197","alex",15,"John Wall",28,5
"4198","alex",15,"Bradley Beal",26,11
"4199","alex",15,"Khris Middleton",0,2
"4200","alex",15,"Clint Capela",24,4
"4201","alex",15,"Deandre Ayton",0,12
"4202","alex",15,"Trae Young",20,11
"4203","alex",15,"Gary Harris",0,12
"4204","alex",15,"Nikola Mirotic",0,12
"4205","alex",15,"Donovan Mitchell",0,12
"4206","alex",15,"Hassan Whiteside",27,11
"4207","alex",15,"Montrezl Harrell",9,6
"4208","alex",16,"James Harden",0,1
"4209","alex",16,"Russell Westbrook",0,0
"4210","alex",16,"John Wall",0,12
"4211","alex",16,"Bradley Beal",0,12
"4212","alex",16,"Khris Middleton",0,2
"4213","alex",16,"Clint Capela",0,12
"4214","alex",16,"Deandre Ayton",11,4
"4215","alex",16,"Trae Young",0,11
"4216","alex",16,"Gary Harris",12,11
"4217","alex",16,"Nikola Mirotic",38,3
"4218","alex",16,"Donovan Mitchell",23,5
"4219","alex",16,"Hassan Whiteside",0,11
"4220","alex",16,"Montrezl Harrell",0,6
"4221","alex",17,"James Harden",0,1
"4222","alex",17,"Russell Westbrook",39,0
"4223","alex",17,"John Wall",0,12
"4224","alex",17,"Bradley Beal",0,12
"4225","alex",17,"Khris Middleton",16,2
"4226","alex",17,"Clint Capela",0,12
"4227","alex",17,"Deandre Ayton",0,4
"4228","alex",17,"Trae Young",11,11
"4229","alex",17,"Gary Harris",20,11
"4230","alex",17,"Nikola Mirotic",27,3
"4231","alex",17,"Donovan Mitchell",0,5
"4232","alex",17,"Hassan Whiteside",0,11
"4233","alex",17,"Montrezl Harrell",12,6
"4234","alex",18,"James Harden",0,1
"4235","alex",18,"Russell Westbrook",42,0
"4236","alex",18,"John Wall",20,11
"4237","alex",18,"Bradley Beal",25,11
"4238","alex",18,"Khris Middleton",0,2
"4239","alex",18,"Clint Capela",39,11
"4240","alex",18,"Deandre Ayton",36,4
"4241","alex",18,"Trae Young",0,12
"4242","alex",18,"Gary Harris",0,12
"4243","alex",18,"Nikola Mirotic",0,3
"4244","alex",18,"Donovan Mitchell",0,5
"4245","alex",18,"Hassan Whiteside",0,12
"4246","alex",18,"Montrezl Harrell",26,6
"4247","alex",19,"James Harden",25,1
"4248","alex",19,"Russell Westbrook",0,0
"4249","alex",19,"John Wall",0,12
"4250","alex",19,"Bradley Beal",0,12
"4251","alex",19,"Khris Middleton",0,2
"4252","alex",19,"Clint Capela",21,11
"4253","alex",19,"Deandre Ayton",0,12
"4254","alex",19,"Trae Young",32,11
"4255","alex",19,"Gary Harris",15,11
"4256","alex",19,"Nikola Mirotic",32,3
"4257","alex",19,"Donovan Mitchell",23,5
"4258","alex",19,"Hassan Whiteside",15,4
"4259","alex",19,"Montrezl Harrell",0,6
"4260","alex",20,"James Harden",0,1
"4261","alex",20,"Russell Westbrook",0,0
"4262","alex",20,"John Wall",37,11
"4263","alex",20,"Bradley Beal",34,11
"4264","alex",20,"Khris Middleton",11,2
"4265","alex",20,"Clint Capela",0,12
"4266","alex",20,"Deandre Ayton",31,4
"4267","alex",20,"Trae Young",0,12
"4268","alex",20,"Gary Harris",0,12
"4269","alex",20,"Nikola Mirotic",0,3
"4270","alex",20,"Donovan Mitchell",0,5
"4271","alex",20,"Hassan Whiteside",0,11
"4272","alex",20,"Montrezl Harrell",0,6
"4273","alex",21,"James Harden",37,1
"4274","alex",21,"Russell Westbrook",17,0
"4275","alex",21,"John Wall",0,12
"4276","alex",21,"Bradley Beal",0,12
"4277","alex",21,"Khris Middleton",0,2
"4278","alex",21,"Clint Capela",28,11
"4279","alex",21,"Deandre Ayton",0,4
"4280","alex",21,"Trae Young",0,12
"4281","alex",21,"Gary Harris",21,11
"4282","alex",21,"Nikola Mirotic",29,3
"4283","alex",21,"Donovan Mitchell",0,5
"4284","alex",21,"Hassan Whiteside",0,11
"4285","alex",21,"Montrezl Harrell",25,6
"4286","alex",22,"James Harden",0,1
"4287","alex",22,"Russell Westbrook",0,0
"4288","alex",22,"John Wall",34,5
"4289","alex",22,"Bradley Beal",25,11
"4290","alex",22,"Khris Middleton",24,2
"4291","alex",22,"Clint Capela",0,12
"4292","alex",22,"Deandre Ayton",16,4
"4293","alex",22,"Trae Young",14,11
"4294","alex",22,"Gary Harris",0,12
"4295","alex",22,"Nikola Mirotic",0,3
"4296","alex",22,"Donovan Mitchell",0,12
"4297","alex",22,"Hassan Whiteside",0,11
"4298","alex",22,"Montrezl Harrell",0,6
"4299","alex",23,"James Harden",0,1
"4300","alex",23,"Russell Westbrook",0,0
"4301","alex",23,"John Wall",0,12
"4302","alex",23,"Bradley Beal",0,12
"4303","alex",23,"Khris Middleton",0,2
"4304","alex",23,"Clint Capela",0,12
"4305","alex",23,"Deandre Ayton",0,4
"4306","alex",23,"Trae Young",13,11
"4307","alex",23,"Nikola Mirotic",14,3
"4308","alex",23,"Donovan Mitchell",32,11
"4309","alex",23,"Hassan Whiteside",67,11
"4310","alex",23,"Montrezl Harrell",0,12
"4311","alex",23,"Nemanja Bjelica",13,6
"4312","alex",24,"James Harden",22,1
"4313","alex",24,"Russell Westbrook",0,0
"4314","alex",24,"John Wall",0,12
"4315","alex",24,"Bradley Beal",0,12
"4316","alex",24,"Khris Middleton",25,2
"4317","alex",24,"Clint Capela",27,11
"4318","alex",24,"Deandre Ayton",20,4
"4319","alex",24,"Trae Young",0,11
"4320","alex",24,"Nikola Mirotic",0,3
"4321","alex",24,"Donovan Mitchell",0,11
"4322","alex",24,"Hassan Whiteside",0,12
"4323","alex",24,"Montrezl Harrell",35,6
"4324","alex",24,"Nemanja Bjelica",0,12
"4325","alex",25,"James Harden",0,12
"4326","alex",25,"Russell Westbrook",0,0
"4327","alex",25,"John Wall",31,11
"4328","alex",25,"Bradley Beal",31,1
"4329","alex",25,"Khris Middleton",0,2
"4330","alex",25,"Clint Capela",0,12
"4331","alex",25,"Deandre Ayton",0,12
"4332","alex",25,"Trae Young",14,11
"4333","alex",25,"Nikola Mirotic",0,3
"4334","alex",25,"Donovan Mitchell",17,11
"4335","alex",25,"Hassan Whiteside",33,4
"4336","alex",25,"Montrezl Harrell",0,12
"4337","alex",25,"Nemanja Bjelica",21,6
"4338","alex",26,"James Harden",21,1
"4339","alex",26,"Russell Westbrook",0,0
"4340","alex",26,"John Wall",30,11
"4341","alex",26,"Bradley Beal",19,5
"4342","alex",26,"Khris Middleton",13,2
"4343","alex",26,"Clint Capela",27,11
"4344","alex",26,"Deandre Ayton",31,11
"4345","alex",26,"Trae Young",0,12
"4346","alex",26,"Nikola Mirotic",0,3
"4347","alex",26,"Donovan Mitchell",0,12
"4348","alex",26,"Hassan Whiteside",41,4
"4349","alex",26,"Montrezl Harrell",30,6
"4350","alex",26,"Nemanja Bjelica",7,12
"4351","alex",27,"James Harden",41,1
"4352","alex",27,"Russell Westbrook",0,0
"4353","alex",27,"John Wall",0,12
"4354","alex",27,"Bradley Beal",0,5
"4355","alex",27,"Khris Middleton",21,2
"4356","alex",27,"Clint Capela",24,11
"4357","alex",27,"Deandre Ayton",0,12
"4358","alex",27,"Trae Young",26,11
"4359","alex",27,"Nikola Mirotic",0,3
"4360","alex",27,"Donovan Mitchell",0,12
"4361","alex",27,"Hassan Whiteside",0,4
"4362","alex",27,"Montrezl Harrell",0,6
"4363","alex",27,"Tim Hardaway Jr.",4,11
"4364","alex",28,"James Harden",0,12
"4365","alex",28,"Russell Westbrook",0,0
"4366","alex",28,"John Wall",34,11
"4367","alex",28,"Bradley Beal",26,5
"4368","alex",28,"Khris Middleton",0,12
"4369","alex",28,"Clint Capela",0,12
"4370","alex",28,"Deandre Ayton",17,11
"4371","alex",28,"Trae Young",0,12
"4372","alex",28,"Nikola Mirotic",0,3
"4373","alex",28,"Donovan Mitchell",8,1
"4374","alex",28,"Hassan Whiteside",21,4
"4375","alex",28,"Montrezl Harrell",40,6
"4376","alex",28,"Nemanja Bjelica",19,2
"4377","alex",29,"James Harden",35,1
"4378","alex",29,"Russell Westbrook",0,0
"4379","alex",29,"John Wall",0,11
"4380","alex",29,"Bradley Beal",0,5
"4381","alex",29,"Khris Middleton",0,12
"4382","alex",29,"Clint Capela",31,4
"4383","alex",29,"Deandre Ayton",0,11
"4384","alex",29,"Trae Young",14,11
"4385","alex",29,"Nikola Mirotic",0,3
"4386","alex",29,"Donovan Mitchell",0,12
"4387","alex",29,"Hassan Whiteside",0,12
"4388","alex",29,"Montrezl Harrell",0,6
"4389","alex",29,"Nemanja Bjelica",0,2
"4390","alex",30,"James Harden",0,12
"4391","alex",30,"Russell Westbrook",0,0
"4392","alex",30,"John Wall",21,11
"4393","alex",30,"Bradley Beal",23,5
"4394","alex",30,"Khris Middleton",23,2
"4395","alex",30,"Clint Capela",0,12
"4396","alex",30,"Deandre Ayton",29,11
"4397","alex",30,"Trae Young",0,11
"4398","alex",30,"Nikola Mirotic",21,3
"4399","alex",30,"Donovan Mitchell",8,1
"4400","alex",30,"Hassan Whiteside",28,4
"4401","alex",30,"Montrezl Harrell",0,6
"4402","alex",30,"Nemanja Bjelica",0,12
"4403","alex",31,"James Harden",22,1
"4404","alex",31,"Russell Westbrook",0,0
"4405","alex",31,"John Wall",0,11
"4406","alex",31,"Bradley Beal",0,5
"4407","alex",31,"Khris Middleton",0,2
"4408","alex",31,"Clint Capela",18,11
"4409","alex",31,"Deandre Ayton",0,12
"4410","alex",31,"Nikola Mirotic",0,3
"4411","alex",31,"Donovan Mitchell",0,12
"4412","alex",31,"Hassan Whiteside",0,4
"4413","alex",31,"Montrezl Harrell",22,6
"4414","alex",31,"Nemanja Bjelica",0,12
"4415","alex",31,"Jayson Tatum",0,12
"4416","alex",32,"James Harden",0,12
"4417","alex",32,"Russell Westbrook",0,0
"4418","alex",32,"John Wall",13,11
"4419","alex",32,"Bradley Beal",18,5
"4420","alex",32,"Khris Middleton",39,2
"4421","alex",32,"Clint Capela",0,11
"4422","alex",32,"Deandre Ayton",0,12
"4423","alex",32,"Nikola Mirotic",19,3
"4424","alex",32,"Donovan Mitchell",22,1
"4425","alex",32,"Hassan Whiteside",23,4
"4426","alex",32,"Montrezl Harrell",0,12
"4427","alex",32,"Nemanja Bjelica",14,6
"4428","alex",32,"Jayson Tatum",29,11
"4429","alex",33,"James Harden",42,5
"4430","alex",33,"Russell Westbrook",0,0
"4431","alex",33,"John Wall",0,12
"4432","alex",33,"Bradley Beal",0,12
"4433","alex",33,"Khris Middleton",0,2
"4434","alex",33,"Clint Capela",49,11
"4435","alex",33,"Deandre Ayton",22,4
"4436","alex",33,"Nikola Mirotic",34,3
"4437","alex",33,"Donovan Mitchell",34,1
"4438","alex",33,"Hassan Whiteside",0,12
"4439","alex",33,"Montrezl Harrell",25,11
"4440","alex",33,"Nemanja Bjelica",1,6
"4441","alex",33,"Jayson Tatum",9,11
"4442","alex",34,"James Harden",0,5
"4443","alex",34,"Russell Westbrook",0,0
"4444","alex",34,"John Wall",23,11
"4445","alex",34,"Bradley Beal",15,11
"4446","alex",34,"Khris Middleton",0,2
"4447","alex",34,"Clint Capela",0,11
"4448","alex",34,"Deandre Ayton",0,12
"4449","alex",34,"Nikola Mirotic",0,3
"4450","alex",34,"Donovan Mitchell",0,1
"4451","alex",34,"Hassan Whiteside",16,4
"4452","alex",34,"Montrezl Harrell",0,12
"4453","alex",34,"Nemanja Bjelica",0,6
"4454","alex",34,"Jayson Tatum",0,12
"4455","alex",35,"James Harden",0,5
"4456","alex",35,"Russell Westbrook",40,0
"4457","alex",35,"John Wall",0,12
"4458","alex",35,"Bradley Beal",0,12
"4459","alex",35,"Khris Middleton",19,2
"4460","alex",35,"Clint Capela",0,11
"4461","alex",35,"Deandre Ayton",21,11
"4462","alex",35,"Nikola Mirotic",21,3
"4463","alex",35,"Donovan Mitchell",3,1
"4464","alex",35,"Hassan Whiteside",0,12
"4465","alex",35,"Montrezl Harrell",49,4
"4466","alex",35,"Nemanja Bjelica",21,6
"4467","alex",35,"Jayson Tatum",24,11
"4468","alex",36,"James Harden",0,12
"4469","alex",36,"Russell Westbrook",0,0
"4470","alex",36,"John Wall",35,5
"4471","alex",36,"Bradley Beal",26,1
"4472","alex",36,"Khris Middleton",0,2
"4473","alex",36,"Clint Capela",0,12
"4474","alex",36,"Deandre Ayton",0,11
"4475","alex",36,"Nikola Mirotic",0,3
"4476","alex",36,"Donovan Mitchell",0,12
"4477","alex",36,"Hassan Whiteside",35,11
"4478","alex",36,"Montrezl Harrell",29,4
"4479","alex",36,"Nemanja Bjelica",0,6
"4480","alex",36,"Jayson Tatum",0,11
"4481","alex",37,"James Harden",55,1
"4482","alex",37,"Russell Westbrook",28,0
"4483","alex",37,"John Wall",0,12
"4484","alex",37,"Bradley Beal",0,12
"4485","alex",37,"Khris Middleton",32,2
"4486","alex",37,"Clint Capela",50,11
"4487","alex",37,"Deandre Ayton",34,11
"4488","alex",37,"Nikola Mirotic",23,3
"4489","alex",37,"Donovan Mitchell",32,5
"4490","alex",37,"Hassan Whiteside",0,12
"4491","alex",37,"Montrezl Harrell",0,4
"4492","alex",37,"Nemanja Bjelica",27,6
"4493","alex",37,"Jayson Tatum",12,11
"4494","alex",38,"James Harden",0,1
"4495","alex",38,"Russell Westbrook",0,0
"4496","alex",38,"John Wall",0,12
"4497","alex",38,"Bradley Beal",0,12
"4498","alex",38,"Khris Middleton",0,2
"4499","alex",38,"Clint Capela",0,11
"4500","alex",38,"Deandre Ayton",0,11
"4501","alex",38,"Nikola Mirotic",0,3
"4502","alex",38,"Donovan Mitchell",0,5
"4503","alex",38,"Hassan Whiteside",0,12
"4504","alex",38,"Montrezl Harrell",0,4
"4505","alex",38,"Nemanja Bjelica",0,6
"4506","alex",38,"Jayson Tatum",0,11
"4507","alex",39,"James Harden",19,1
"4508","alex",39,"Russell Westbrook",42,0
"4509","alex",39,"John Wall",19,11
"4510","alex",39,"Bradley Beal",25,5
"4511","alex",39,"Khris Middleton",19,2
"4512","alex",39,"Clint Capela",56,11
"4513","alex",39,"Deandre Ayton",20,11
"4514","alex",39,"Nikola Mirotic",24,3
"4515","alex",39,"Donovan Mitchell",5,12
"4516","alex",39,"Hassan Whiteside",33,4
"4517","alex",39,"Montrezl Harrell",31,6
"4518","alex",39,"Nemanja Bjelica",0,12
"4519","alex",39,"Jayson Tatum",19,12
"4520","alex",40,"James Harden",30,1
"4521","alex",40,"Russell Westbrook",16,0
"4522","alex",40,"John Wall",22,11
"4523","alex",40,"Bradley Beal",30,5
"4524","alex",40,"Khris Middleton",20,2
"4525","alex",40,"Clint Capela",35,11
"4526","alex",40,"Deandre Ayton",0,12
"4527","alex",40,"Nikola Mirotic",31,3
"4528","alex",40,"Donovan Mitchell",0,12
"4529","alex",40,"Hassan Whiteside",0,4
"4530","alex",40,"Montrezl Harrell",0,12
"4531","alex",40,"Nemanja Bjelica",8,6
"4532","alex",40,"Jayson Tatum",30,11
"4533","alex",41,"James Harden",0,1
"4534","alex",41,"Russell Westbrook",0,0
"4535","alex",41,"John Wall",0,12
"4536","alex",41,"Bradley Beal",0,12
"4537","alex",41,"Khris Middleton",0,2
"4538","alex",41,"Clint Capela",0,12
"4539","alex",41,"Deandre Ayton",43,11
"4540","alex",41,"Nikola Mirotic",0,3
"4541","alex",41,"Donovan Mitchell",0,5
"4542","alex",41,"Hassan Whiteside",5,4
"4543","alex",41,"Montrezl Harrell",23,11
"4544","alex",41,"Nemanja Bjelica",17,6
"4545","alex",41,"Jayson Tatum",0,11
"4546","alex",42,"James Harden",56,1
"4547","alex",42,"Russell Westbrook",0,12
"4548","alex",42,"John Wall",37,0
"4549","alex",42,"Bradley Beal",34,11
"4550","alex",42,"Khris Middleton",12,2
"4551","alex",42,"Clint Capela",37,11
"4552","alex",42,"Deandre Ayton",0,12
"4553","alex",42,"Nikola Mirotic",23,3
"4554","alex",42,"Donovan Mitchell",0,5
"4555","alex",42,"Hassan Whiteside",0,4
"4556","alex",42,"Montrezl Harrell",0,12
"4557","alex",42,"Nemanja Bjelica",0,6
"4558","alex",42,"Jayson Tatum",32,11
"4559","alex",43,"James Harden",0,1
"4560","alex",43,"Russell Westbrook",0,12
"4561","alex",43,"John Wall",0,0
"4562","alex",43,"Bradley Beal",0,11
"4563","alex",43,"Khris Middleton",0,2
"4564","alex",43,"Clint Capela",0,12
"4565","alex",43,"Deandre Ayton",27,11
"4566","alex",43,"Nikola Mirotic",0,3
"4567","alex",43,"Donovan Mitchell",0,5
"4568","alex",43,"Hassan Whiteside",22,4
"4569","alex",43,"Montrezl Harrell",0,12
"4570","alex",43,"Nemanja Bjelica",0,6
"4571","alex",43,"Jayson Tatum",0,11
"4572","alex",44,"James Harden",53,1
"4573","alex",44,"Russell Westbrook",51,11
"4574","alex",44,"John Wall",16,0
"4575","alex",44,"Bradley Beal",29,11
"4576","alex",44,"Khris Middleton",19,2
"4577","alex",44,"Clint Capela",28,4
"4578","alex",44,"Deandre Ayton",23,11
"4579","alex",44,"Nikola Mirotic",25,3
"4580","alex",44,"Donovan Mitchell",30,5
"4581","alex",44,"Hassan Whiteside",0,12
"4582","alex",44,"Montrezl Harrell",27,6
"4583","alex",44,"Nemanja Bjelica",0,12
"4584","alex",44,"Jayson Tatum",0,12
"4585","alex",45,"James Harden",0,1
"4586","alex",45,"Russell Westbrook",0,12
"4587","alex",45,"John Wall",0,0
"4588","alex",45,"Bradley Beal",0,11
"4589","alex",45,"Khris Middleton",0,2
"4590","alex",45,"Clint Capela",0,4
"4591","alex",45,"Deandre Ayton",0,11
"4592","alex",45,"Nikola Mirotic",0,3
"4593","alex",45,"Donovan Mitchell",0,5
"4594","alex",45,"Hassan Whiteside",0,12
"4595","alex",45,"Montrezl Harrell",28,11
"4596","alex",45,"Nemanja Bjelica",14,6
"4597","alex",45,"Jayson Tatum",0,12
"4598","alex",46,"James Harden",30,1
"4599","alex",46,"Russell Westbrook",32,5
"4600","alex",46,"John Wall",17,0
"4601","alex",46,"Bradley Beal",18,11
"4602","alex",46,"Khris Middleton",0,12
"4603","alex",46,"Clint Capela",50,4
"4604","alex",46,"Deandre Ayton",18,11
"4605","alex",46,"Nikola Mirotic",21,3
"4606","alex",46,"Donovan Mitchell",31,12
"4607","alex",46,"Hassan Whiteside",27,11
"4608","alex",46,"Montrezl Harrell",0,12
"4609","alex",46,"Nemanja Bjelica",0,6
"4610","alex",46,"Jayson Tatum",13,2
"4611","alex",47,"James Harden",34,1
"4612","alex",47,"Russell Westbrook",0,5
"4613","alex",47,"John Wall",31,0
"4614","alex",47,"Bradley Beal",16,11
"4615","alex",47,"Khris Middleton",9,11
"4616","alex",47,"Clint Capela",29,4
"4617","alex",47,"Deandre Ayton",0,12
"4618","alex",47,"Nikola Mirotic",0,3
"4619","alex",47,"Donovan Mitchell",0,12
"4620","alex",47,"Hassan Whiteside",0,11
"4621","alex",47,"Montrezl Harrell",0,12
"4622","alex",47,"Nemanja Bjelica",15,6
"4623","alex",47,"Jayson Tatum",23,2
"4624","alex",48,"James Harden",0,1
"4625","alex",48,"Russell Westbrook",0,5
"4626","alex",48,"John Wall",0,0
"4627","alex",48,"Bradley Beal",0,12
"4628","alex",48,"Khris Middleton",0,11
"4629","alex",48,"Clint Capela",0,12
"4630","alex",48,"Deandre Ayton",16,4
"4631","alex",48,"Nikola Mirotic",16,3
"4632","alex",48,"Donovan Mitchell",11,11
"4633","alex",48,"Hassan Whiteside",45,11
"4634","alex",48,"Montrezl Harrell",31,6
"4635","alex",48,"Nemanja Bjelica",0,12
"4636","alex",48,"Jayson Tatum",0,2
"4637","alex",49,"James Harden",33,1
"4638","alex",49,"Russell Westbrook",20,5
"4639","alex",49,"John Wall",17,0
"4640","alex",49,"Bradley Beal",34,11
"4641","alex",49,"Khris Middleton",0,12
"4642","alex",49,"Clint Capela",39,11
"4643","alex",49,"Deandre Ayton",0,4
"4644","alex",49,"Nikola Mirotic",0,3
"4645","alex",49,"Donovan Mitchell",0,12
"4646","alex",49,"Hassan Whiteside",0,11
"4647","alex",49,"Montrezl Harrell",8,6
"4648","alex",49,"Nemanja Bjelica",0,12
"4649","alex",49,"Jayson Tatum",0,2
"4650","alex",50,"James Harden",0,1
"4651","alex",50,"Russell Westbrook",0,12
"4652","alex",50,"John Wall",0,0
"4653","alex",50,"Bradley Beal",0,11
"4654","alex",50,"Khris Middleton",0,12
"4655","alex",50,"Clint Capela",0,11
"4656","alex",50,"Deandre Ayton",21,4
"4657","alex",50,"Nikola Mirotic",0,3
"4658","alex",50,"Donovan Mitchell",22,5
"4659","alex",50,"Hassan Whiteside",30,11
"4660","alex",50,"Montrezl Harrell",0,12
"4661","alex",50,"Nemanja Bjelica",14,6
"4662","alex",50,"Jayson Tatum",0,2
"4663","alex",51,"James Harden",0,1
"4664","alex",51,"Russell Westbrook",39,5
"4665","alex",51,"John Wall",0,0
"4666","alex",51,"Bradley Beal",38,11
"4667","alex",51,"Khris Middleton",0,2
"4668","alex",51,"Clint Capela",0,11
"4669","alex",51,"Deandre Ayton",0,4
"4670","alex",51,"Nikola Mirotic",0,3
"4671","alex",51,"Donovan Mitchell",0,12
"4672","alex",51,"Hassan Whiteside",0,11
"4673","alex",51,"Montrezl Harrell",9,6
"4674","alex",51,"Nemanja Bjelica",0,12
"4675","alex",51,"Jayson Tatum",0,12
"4676","alex",52,"James Harden",5,1
"4677","alex",52,"Russell Westbrook",0,12
"4678","alex",52,"John Wall",0,0
"4679","alex",52,"Bradley Beal",0,11
"4680","alex",52,"Khris Middleton",0,2
"4681","alex",52,"Clint Capela",19,11
"4682","alex",52,"Deandre Ayton",17,4
"4683","alex",52,"Nikola Mirotic",0,3
"4684","alex",52,"Donovan Mitchell",7,5
"4685","alex",52,"Hassan Whiteside",0,11
"4686","alex",52,"Montrezl Harrell",0,12
"4687","alex",52,"Nemanja Bjelica",0,12
"4688","alex",52,"Jayson Tatum",25,6
"4689","alex",53,"James Harden",0,1
"4690","alex",53,"Russell Westbrook",41,0
"4691","alex",53,"John Wall",0,12
"4692","alex",53,"Bradley Beal",0,11
"4693","alex",53,"Khris Middleton",6,2
"4694","alex",53,"Clint Capela",0,11
"4695","alex",53,"Deandre Ayton",26,4
"4696","alex",53,"Nikola Mirotic",-1,3
"4697","alex",53,"Donovan Mitchell",0,5
"4698","alex",53,"Hassan Whiteside",0,11
"4699","alex",53,"Montrezl Harrell",0,12
"4700","alex",53,"Nemanja Bjelica",16,6
"4701","alex",53,"Jayson Tatum",0,12
"4702","alex",54,"James Harden",36,1
"4703","alex",54,"Russell Westbrook",0,12
"4704","alex",54,"John Wall",4,0
"4705","alex",54,"Bradley Beal",21,11
"4706","alex",54,"Khris Middleton",0,2
"4707","alex",54,"Clint Capela",23,11
"4708","alex",54,"Deandre Ayton",0,12
"4709","alex",54,"Nikola Mirotic",0,12
"4710","alex",54,"Donovan Mitchell",0,5
"4711","alex",54,"Hassan Whiteside",0,11
"4712","alex",54,"Montrezl Harrell",21,4
"4713","alex",54,"Nemanja Bjelica",18,6
"4714","alex",54,"Jayson Tatum",19,3
"4715","alex",55,"James Harden",0,1
"4716","alex",55,"Russell Westbrook",0,12
"4717","alex",55,"John Wall",0,0
"4718","alex",55,"Bradley Beal",0,11
"4719","alex",55,"Khris Middleton",15,2
"4720","alex",55,"Clint Capela",0,11
"4721","alex",55,"Deandre Ayton",0,12
"4722","alex",55,"Nikola Mirotic",14,6
"4723","alex",55,"Donovan Mitchell",25,5
"4724","alex",55,"Hassan Whiteside",0,11
